plotid,center_lon,center_lat,shape,size_m,sample_points,email,flagged,flagged_reason,confidence,collection_time,analysis_duration,common_securewatch_date,total_securewatch_dates,Class:Water bodies,Class:Artificial surfaces,Class:Cultivated land,Class:Treeds areas,Class:Prairies,Class:Wetlands,Class:Other land
158,-3.950779142853501,11.743118538635109,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 09:35,-18.9 secs,,0,0,0,100.00,0,0,0,0
159,-4.53468407753119,10.367788826384931,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 09:35,-8.1 secs,,0,0,0,100.00,0,0,0,0
160,-4.067560129789039,12.314200374628834,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 09:35,-19.3 secs,,0,0,0,100.00,0,0,0,0
161,-2.549407299627048,11.170851006286313,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 09:35,-7.7 secs,,0,0,0,100.00,0,0,0,0
162,-3.1333122343047366,12.884042357730653,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 09:36,-21.1 secs,,0,0,0,100.00,0,0,0,0
163,-1.8487213780138212,12.997857248814531,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 09:37,-7.7 secs,,0,100.00,0,0,0,0,0,0
164,0.9540223084390856,12.770175728592825,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 09:37,-13.2 secs,,0,0,0,0,100.00,0,0,0
165,0.01977441295478339,13.338987244883564,square,50.0,4,anis.ghattassi@oss.org.tn,false,,97,2022-11-25 09:39,86.6 secs,,0,0,0,0,75.00,25.00,0,0
166,0.6036793476324723,11.743118538635109,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 09:40,63.0 secs,,0,0,0,0,100.00,0,0,0
167,-1.8487213780138212,13.906462975599126,square,50.0,4,anis.ghattassi@oss.org.tn,false,,99,2022-11-25 09:41,30.8 secs,,0,0,0,0,0,100.00,0,0
168,-0.9144734825295189,13.566140780353393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 09:43,-21.9 secs,,0,0,0,0,0,100.00,0,0
169,-4.1843411167245765,10.482641964151282,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 09:43,-14.8 secs,,0,0,0,0,100.00,0,0,0
170,1.304365269245699,11.971696602722607,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 09:43,17.6 secs,,0,0,0,100.00,0,0,0,0
171,-3.250093221240274,13.111619976448992,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:43,3531.8 secs,,0,0,0,100.00,0,0,0,0
172,1.4211462561812367,12.20008147126884,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:43,-6.5 secs,,0,0,0,100.00,0,0,0,0
173,-4.301122103660115,11.743118538635109,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:43,-14.9 secs,,0,0,0,100.00,0,0,0,0
174,-3.8339981559179637,12.542288962782777,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:43,-18.8 secs,,0,0,0,100.00,0,0,0,0
175,1.5379272431167745,12.20008147126884,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:43,-10.1 secs,,0,0,0,100.00,0,0,0,0
176,-3.016531247369199,10.941624241370468,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:44,-18.0 secs,,0,0,0,100.00,0,0,0,0
177,-5.2353699991444165,10.482641964151282,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:44,-18.8 secs,,0,0,0,100.00,0,0,0,0
178,-1.7319403910782833,13.452590940009902,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:44,-15.6 secs,,0,0,0,100.00,0,0,0,0
179,0.6036793476324723,12.314200374628834,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:44,-13.3 secs,,0,0,0,100.00,0,0,0,0
180,1.8882702039233878,11.743118538635109,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:44,-13.4 secs,,0,0,0,100.00,0,0,0,0
181,-1.0312544694650567,14.585596889921053,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:45,34.7 secs,,0,0,0,0,0,100.00,0,0
182,-0.9144734825295189,14.698585245447546,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:46,6.1 secs,,0,0,0,0,0,0,0,100.00
183,-0.5641305217229056,12.542288962782777,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:46,-1.6 secs,,0,0,0,100.00,0,0,0,0
184,0.7204603345680101,12.314200374628834,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:46,-15.6 secs,,0,0,0,100.00,0,0,0,0
185,-2.1990643388204347,11.399896812153566,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:47,-3.8 secs,,0,0,0,100.00,0,0,0,0
186,-3.7172171689824256,11.514350756577553,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:47,-20.2 secs,,0,0,0,100.00,0,0,0,0
187,-4.067560129789039,11.28539674910021,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:47,-11.6 secs,,0,0,0,50.00,0,50.00,0,0
188,-2.6661882865625857,11.857431503127257,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:47,-20.5 secs,,0,0,0,100.00,0,0,0,0
189,-4.53468407753119,10.712220046319523,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:47,-17.6 secs,,0,0,0,0,100.00,0,0,0
190,0.7204603345680101,12.884042357730653,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:47,-13.9 secs,,0,0,0,0,0,100.00,0,0
191,-1.1480354564005943,12.656257787807082,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:48,-12.8 secs,,0,75.00,0,0,0,0,25.00,0
192,-2.899750260433661,9.792900031290365,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:48,-22.0 secs,,0,0,0,0,100.00,0,0,0
193,-1.4983784172072079,14.472550525451778,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:49,41.1 secs,,0,0,0,0,0,100.00,0,0
194,-3.1333122343047366,11.056260023485923,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:50,-10.8 secs,,0,0,0,100.00,0,0,0,0
195,-0.21378756091629217,15.037198169953857,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:50,-22.3 secs,,0,0,0,0,0,100.00,0,0
196,-3.016531247369199,12.542288962782777,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:51,-9.0 secs,,0,0,0,100.00,0,0,0,0
197,-0.797692495593981,13.79307721680108,square,50.0,4,anis.ghattassi@oss.org.tn,false,,99,2022-11-25 10:51,-2.0 secs,,0,0,0,0,0,100.00,0,0
198,0.3701173737613967,13.906462975599126,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:51,-18.3 secs,,0,0,0,100.00,0,0,0,0
199,1.304365269245699,11.857431503127257,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:52,23.6 secs,,0,0,0,0,0,100.00,0,0
200,2.1218321777944635,12.656257787807082,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:52,0.8 secs,,0,0,0,0,0,100.00,0,0
201,-0.797692495593981,12.997857248814531,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:52,-16.9 secs,,0,0,0,100.00,0,0,0,0
202,1.6547082300523124,12.20008147126884,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:53,-12.2 secs,,0,0,0,0,100.00,0,0,0
203,-3.1333122343047366,10.022978379516838,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:55,-20.6 secs,,0,0,0,0,100.00,0,0,0
204,-4.885027038337803,10.941624241370468,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:55,-17.7 secs,,0,0,0,100.00,0,0,0,0
205,-3.1333122343047366,12.770175728592825,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:55,-18.4 secs,,0,0,0,100.00,0,0,0,0
206,-3.3668742081758123,12.08591340319478,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:55,-16.4 secs,,0,0,0,100.00,0,0,0,0
207,-4.885027038337803,11.628758144416393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:56,1.9 secs,,0,0,50.00,0,0,0,0,50.00
208,0.13655539989032117,13.111619976448992,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:56,-18.8 secs,,0,0,0,100.00,0,0,0,0
209,1.8882702039233878,11.628758144416393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:56,6.6 secs,,0,0,0,100.00,0,0,0,0
210,0.9540223084390856,12.656257787807082,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:58,-8.2 secs,,0,0,0,100.00,0,0,0,0
211,-0.33056854785183,11.28539674910021,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:58,-18.5 secs,,0,0,0,100.00,0,0,0,0
212,-5.3521509860799545,11.056260023485923,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:59,-8.7 secs,,0,0,0,100.00,0,0,0,0
213,-3.1333122343047366,11.971696602722607,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:59,-11.8 secs,,0,0,0,100.00,0,0,0,0
214,-4.53468407753119,11.170851006286313,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:59,-19.3 secs,,0,0,0,100.00,0,0,0,0
215,0.01977441295478339,12.884042357730653,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 10:59,-17.1 secs,,0,0,0,100.00,0,0,0,0
216,-1.8487213780138212,12.20008147126884,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 12:56,6959.2 secs,,0,0,0,100.00,0,0,0,0
217,0.3701173737613967,12.542288962782777,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 12:56,3.4 secs,,0,0,0,0,0,100.00,0,0
218,-0.9144734825295189,11.170851006286313,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 12:56,-19.7 secs,,0,0,0,100.00,0,0,0,0
219,-0.21378756091629217,11.28539674910021,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 12:57,17.4 secs,,0,0,0,0,100.00,0,0,0
220,-4.768246051402265,10.826944101500853,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 12:57,-10.6 secs,,0,0,0,100.00,0,0,0,0
221,-1.2648164433361322,14.472550525451778,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 12:59,70.2 secs,,0,0,0,0,0,100.00,0,0
222,-1.2648164433361322,14.133067489068015,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 12:59,-8.7 secs,,0,0,0,100.00,0,0,0,0
223,0.8372413215035479,11.514350756577553,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:00,-9.5 secs,,0,0,0,0,0,100.00,0,0
224,-1.1480354564005943,14.585596889921053,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:00,-16.9 secs,,0,0,0,0,0,0,0,100.00
225,-3.1333122343047366,12.542288962782777,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:00,-19.7 secs,,0,0,0,100.00,0,0,0,0
226,0.7204603345680101,13.679636345678114,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:00,-13.9 secs,,0,0,0,0,0,100.00,0,0
227,0.7204603345680101,12.20008147126884,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:00,-15.9 secs,,0,0,0,0,100.00,0,0,0
228,-1.8487213780138212,13.79307721680108,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:01,22.6 secs,,0,0,0,0,0,100.00,0,0
229,-4.301122103660115,11.971696602722607,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:01,-5.8 secs,,0,0,0,0,100.00,0,0,0
230,-1.8487213780138212,14.133067489068015,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:01,-20.6 secs,,0,0,0,100.00,0,0,0,0
231,-1.6151594041427457,11.971696602722607,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:01,-21.0 secs,,0,0,0,100.00,0,0,0,0
232,1.4211462561812367,11.857431503127257,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:02,-15.0 secs,,0,0,25.00,75.00,0,0,0,0
233,-3.48365519511135,12.20008147126884,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:02,-15.5 secs,,0,0,0,100.00,0,0,0,0
234,-4.067560129789039,11.399896812153566,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:02,-13.6 secs,,0,0,0,100.00,0,0,0,0
235,-2.3158453257559724,12.428269681925315,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:02,-19.9 secs,,0,0,0,100.00,0,0,0,0
236,-2.1990643388204347,14.019793205015777,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:03,6.4 secs,,0,0,0,0,0,100.00,0,0
237,0.13655539989032117,14.924386293183355,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:03,-2.7 secs,,0,0,0,0,0,0,100.00,0
238,-2.7829692734981233,12.997857248814531,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:03,2.2 secs,,0,0,0,100.00,0,0,0,0
239,-3.3668742081758123,10.826944101500853,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:04,-12.0 secs,,0,0,0,0,0,100.00,0,0
240,-0.6809115086584433,12.997857248814531,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:04,-17.9 secs,,0,0,0,100.00,0,0,0,0
241,0.01977441295478339,11.971696602722607,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:04,-19.5 secs,,0,0,0,100.00,0,0,0,0
242,-0.0970065739807544,14.133067489068015,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:04,-19.2 secs,,0,0,0,0,100.00,0,0,0
243,-2.1990643388204347,12.884042357730653,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:05,42.1 secs,,0,0,0,0,0,100.00,0,0
244,-2.4326263126915104,12.428269681925315,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:05,-18.2 secs,,0,100.00,0,0,0,0,0,0
245,-0.0970065739807544,11.170851006286313,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:05,-18.7 secs,,0,0,0,100.00,0,0,0,0
246,-4.1843411167245765,12.884042357730653,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:05,-17.7 secs,,0,0,0,100.00,0,0,0,0
247,-4.651465064466728,10.137956586921574,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:06,0.7 secs,,0,0,0,0,100.00,0,0,0
248,1.0708032953746236,12.428269681925315,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:06,-18.6 secs,,0,0,0,100.00,0,0,0,0
249,-0.9144734825295189,14.019793205015777,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:06,-15.5 secs,,0,0,0,100.00,0,0,0,0
250,-4.768246051402265,10.941624241370468,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:06,-20.6 secs,,0,0,0,100.00,0,0,0,0
251,-3.3668742081758123,10.712220046319523,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:06,-15.2 secs,,0,0,0,0,100.00,0,0,0
252,-2.7829692734981233,11.170851006286313,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:07,15.9 secs,,0,0,0,0,0,100.00,0,0
253,-3.016531247369199,11.971696602722607,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:07,-11.3 secs,,0,0,0,100.00,0,0,0,0
254,-3.8339981559179637,12.884042357730653,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:09,57.4 secs,,0,0,0,100.00,0,0,0,0
255,-2.549407299627048,12.884042357730653,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:09,-14.2 secs,,0,0,0,100.00,0,0,0,0
256,0.9540223084390856,12.884042357730653,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:09,-7.5 secs,,0,100.00,0,0,0,0,0,0
257,-2.899750260433661,12.20008147126884,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:09,-15.8 secs,,0,0,0,100.00,0,0,0,0
258,0.01977441295478339,14.585596889921053,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:10,7.7 secs,,0,0,0,0,0,100.00,0,0
259,-1.6151594041427457,13.79307721680108,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:10,11.1 secs,,0,0,0,0,0,0,100.00,0
260,-3.250093221240274,10.367788826384931,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:11,-14.2 secs,,0,0,0,100.00,0,0,0,0
261,-1.7319403910782833,11.857431503127257,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:11,1.6 secs,,0,0,0,100.00,0,0,0,0
262,-0.6809115086584433,13.338987244883564,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:11,-16.3 secs,,0,0,0,100.00,0,0,0,0
263,-4.417903090595652,10.022978379516838,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:12,0.8 secs,,0,0,0,100.00,0,0,0,0
264,-1.9655023649493588,12.314200374628834,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:12,-18.4 secs,,0,0,0,100.00,0,0,0,0
265,-1.4983784172072079,11.28539674910021,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:12,-13.9 secs,,0,0,0,100.00,0,0,0,0
266,0.13655539989032117,11.628758144416393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:12,-19.7 secs,,0,0,0,100.00,0,0,0,0
267,-0.6809115086584433,13.79307721680108,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:12,-19.6 secs,,0,0,100.00,0,0,0,0,0
268,0.9540223084390856,13.452590940009902,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:12,-13.4 secs,,0,0,0,100.00,0,0,0,0
269,0.9540223084390856,11.28539674910021,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:12,-12.0 secs,,0,0,0,0,0,100.00,0,0
270,-0.9144734825295189,11.857431503127257,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:13,-6.5 secs,,0,0,0,0,25.00,75.00,0,0
271,0.3701173737613967,11.514350756577553,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:13,-18.4 secs,,0,0,0,0,0,100.00,0,0
272,0.13655539989032117,14.585596889921053,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:13,11.7 secs,,0,0,0,100.00,0,0,0,0
273,1.5379272431167745,12.08591340319478,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:14,-19.0 secs,,0,0,0,100.00,0,0,0,0
274,-2.7829692734981233,9.907959377905094,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:14,-17.0 secs,,0,0,0,100.00,0,0,0,0
275,-2.549407299627048,11.743118538635109,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:14,-13.4 secs,,0,0,0,100.00,0,0,0,0
276,-0.6809115086584433,12.542288962782777,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:14,-20.2 secs,,0,0,0,100.00,0,0,0,0
277,0.6036793476324723,11.28539674910021,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:14,-21.3 secs,,0,0,0,100.00,0,0,0,0
278,-4.885027038337803,10.252893551731825,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:15,8.8 secs,,0,0,0,100.00,0,0,0,0
279,-2.3158453257559724,11.056260023485923,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:15,-16.5 secs,,0,0,0,100.00,0,0,0,0
280,-1.2648164433361322,12.997857248814531,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:16,33.7 secs,,0,0,0,100.00,0,0,0,0
281,0.4868983606969345,12.884042357730653,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:16,-16.5 secs,,0,0,0,100.00,0,0,0,0
282,-0.33056854785183,12.314200374628834,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:16,-15.1 secs,,0,0,0,100.00,0,0,0,0
283,0.01977441295478339,14.924386293183355,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:17,9.8 secs,,0,0,0,0,0,100.00,0,0
284,-5.001808025273341,11.056260023485923,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:17,8.3 secs,,0,0,0,100.00,0,0,0,0
285,-2.3158453257559724,13.79307721680108,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:17,-15.9 secs,,0,0,0,100.00,0,0,0,0
286,-4.1843411167245765,13.22533011625629,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:17,-13.6 secs,,0,0,0,100.00,0,0,0,0
287,1.8882702039233878,12.20008147126884,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:18,1.9 secs,,0,0,0,0,0,100.00,0,0
288,-3.016531247369199,12.997857248814531,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:18,-4.3 secs,,0,0,75.00,25.00,0,0,0,0
289,-3.1333122343047366,13.566140780353393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:18,-19.8 secs,,0,0,0,100.00,0,0,0,0
290,-0.6809115086584433,14.359446562555084,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:22,191.4 secs,,0,0,0,0,0,100.00,0,0
291,-3.3668742081758123,10.367788826384931,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:23,9.7 secs,,0,0,0,100.00,0,0,0,0
292,0.01977441295478339,12.428269681925315,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:23,-21.1 secs,,0,0,0,100.00,0,0,0,0
293,-2.4326263126915104,14.133067489068015,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:23,-0.7 secs,,0,0,0,0,0,100.00,0,0
294,0.4868983606969345,13.79307721680108,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:23,4.9 secs,,0,0,0,25.00,0,0,0,0
295,-3.7172171689824256,10.367788826384931,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:24,-20.7 secs,,0,0,0,0,100.00,0,0,0
296,1.6547082300523124,12.314200374628834,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:24,-13.5 secs,,0,0,0,0,0,100.00,0,0
297,-0.4473495347873677,12.20008147126884,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:24,-20.8 secs,,0,0,0,100.00,0,0,0,0
298,-0.797692495593981,12.542288962782777,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:24,4.4 secs,,0,0,0,100.00,0,0,0,0
299,-1.7319403910782833,12.428269681925315,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:25,-14.7 secs,,0,0,0,100.00,0,0,0,0
300,1.4211462561812367,11.514350756577553,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:25,24.1 secs,,0,0,0,0,0,100.00,0,0
301,-0.5641305217229056,12.656257787807082,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:26,-17.0 secs,,0,0,0,0,25.00,0,0,75.00
302,-3.016531247369199,12.884042357730653,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:27,21.2 secs,,0,0,0,0,100.00,0,0,0
303,-4.53468407753119,10.137956586921574,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:27,-9.5 secs,,0,0,0,0,100.00,0,0,0
304,0.8372413215035479,11.28539674910021,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:28,38.9 secs,,0,0,0,0,0,100.00,0,0
305,-4.067560129789039,11.743118538635109,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:30,-19.0 secs,,0,0,0,0,0,100.00,0,0
306,1.0708032953746236,13.452590940009902,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:30,-7.8 secs,,0,0,0,100.00,0,0,0,0
307,-5.001808025273341,10.482641964151282,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:30,-19.3 secs,,0,0,0,100.00,0,0,0,0
308,0.4868983606969345,12.428269681925315,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:30,-11.7 secs,,0,0,0,25.00,75.00,0,0,0
309,-3.016531247369199,9.907959377905094,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:30,-21.6 secs,,0,0,0,0,100.00,0,0,0
310,-0.21378756091629217,11.971696602722607,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:30,-21.2 secs,,0,0,0,100.00,0,0,0,0
311,-1.1480354564005943,12.997857248814531,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:30,-19.9 secs,,0,0,0,100.00,0,0,0,0
312,-0.6809115086584433,14.472550525451778,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:30,-19.0 secs,,0,0,0,100.00,0,0,0,0
313,1.8882702039233878,12.428269681925315,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:31,-19.8 secs,,0,0,0,100.00,0,0,0,0
314,-2.899750260433661,12.08591340319478,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-25 13:31,-20.5 secs,,0,0,0,100.00,0,0,0,0
